350571,-18.9198361,-48.2771146,2018-05-10 09:22:27,10837
350572,-18.9198361,-48.2771146,2018-05-10 09:22:27,10837
350573,-18.9251834,-48.2817618,2018-05-10 09:37:27,10837
350574,-18.9251834,-48.2817618,2018-05-10 09:37:27,10837
350575,-18.9608491,-48.3215413,2018-05-10 09:52:27,10837
350576,-18.9608491,-48.3215413,2018-05-10 09:52:27,10837
350577,-18.9608491,-48.3215413,2018-05-10 09:56:38,10837
350578,-18.9608491,-48.3215413,2018-05-10 10:07:27,10837
350579,-18.9608491,-48.3215413,2018-05-10 10:07:27,10837
350580,-18.9608491,-48.3215413,2018-05-10 10:22:27,10837
350581,-18.9608491,-48.3215413,2018-05-10 10:22:27,10837
350582,-18.9608491,-48.3215413,2018-05-10 10:37:27,10837
350583,-18.9608491,-48.3215413,2018-05-10 10:37:27,10837
350584,-18.9608491,-48.3215413,2018-05-10 10:52:27,10837
350585,-18.9608491,-48.3215413,2018-05-10 10:52:27,10837
350586,-18.9608491,-48.3215413,2018-05-10 11:04:36,10837
350587,-18.9608491,-48.3215413,2018-05-10 11:07:27,10837
350588,-18.9608491,-48.3215413,2018-05-10 11:07:27,10837
350589,-18.9608491,-48.3215413,2018-05-10 11:22:27,10837
350590,-18.9608491,-48.3215413,2018-05-10 11:22:27,10837
350591,-18.9608491,-48.3215413,2018-05-10 11:37:27,10837
350592,-18.9608491,-48.3215413,2018-05-10 11:37:27,10837
350593,-18.9608491,-48.3215413,2018-05-10 11:52:27,10837
350594,-18.9608491,-48.3215413,2018-05-10 11:52:27,10837
350595,-18.9608491,-48.3215413,2018-05-10 12:07:27,10837
350596,-18.9608491,-48.3215413,2018-05-10 12:07:27,10837
350597,-18.9608491,-48.3215413,2018-05-10 12:22:27,10837
350598,-18.9608491,-48.3215413,2018-05-10 12:22:27,10837
350599,-18.9608491,-48.3215413,2018-05-10 12:37:27,10837
350600,-18.9608491,-48.3215413,2018-05-10 12:37:27,10837
350601,-18.9608491,-48.3215413,2018-05-10 12:52:27,10837
350602,-18.9608491,-48.3215413,2018-05-10 12:52:27,10837
350603,-18.9228263,-48.2822071,2018-05-10 16:26:22,10837
350604,-18.9228263,-48.2822071,2018-05-10 16:26:22,10837
350605,-18.958344,-48.3135213,2018-05-10 16:41:22,10837
350606,-18.958344,-48.3135213,2018-05-10 16:41:22,10837
350607,-18.9607737,-48.3214782,2018-05-10 16:56:23,10837
350608,-18.9607737,-48.3214782,2018-05-10 16:56:23,10837
350609,-18.9607737,-48.3214782,2018-05-10 17:11:23,10837
350610,-18.9607737,-48.3214782,2018-05-10 17:11:23,10837
350611,-18.9608638,-48.3197155,2018-05-10 17:26:23,10837
350612,-18.9608638,-48.3197155,2018-05-10 17:26:23,10837
350613,-18.9607727,-48.3208184,2018-05-10 17:41:23,10837
350614,-18.9607727,-48.3208184,2018-05-10 17:41:23,10837
350615,-18.9607727,-48.3208184,2018-05-10 17:56:23,10837
350616,-18.9607727,-48.3208184,2018-05-10 17:56:23,10837
350617,-18.9607727,-48.3208184,2018-05-10 18:11:23,10837
350618,-18.9607727,-48.3208184,2018-05-10 18:11:23,10837
350619,-18.9607727,-48.3208184,2018-05-10 18:26:23,10837
350620,-18.9607727,-48.3208184,2018-05-10 18:26:23,10837
350621,-18.9607727,-48.3208184,2018-05-10 18:41:23,10837
350622,-18.9607727,-48.3208184,2018-05-10 18:41:23,10837
350623,-18.9607727,-48.3208184,2018-05-10 18:56:23,10837
350624,-18.9607727,-48.3208184,2018-05-10 18:56:23,10837
350625,-18.9607727,-48.3208184,2018-05-10 19:11:23,10837
350626,-18.9607727,-48.3208184,2018-05-10 19:11:23,10837
350627,-18.9607727,-48.3208184,2018-05-10 19:26:23,10837
350628,-18.9607727,-48.3208184,2018-05-10 19:26:23,10837
350629,-18.9607727,-48.3208184,2018-05-10 19:41:23,10837
350630,-18.9607727,-48.3208184,2018-05-10 19:41:23,10837
350631,-18.9607727,-48.3208184,2018-05-10 19:56:23,10837
350632,-18.9607727,-48.3208184,2018-05-10 19:56:23,10837
350633,-18.9607727,-48.3208184,2018-05-10 20:11:23,10837
350634,-18.9607727,-48.3208184,2018-05-10 20:11:23,10837
350635,-18.9607727,-48.3208184,2018-05-10 20:26:23,10837
350636,-18.9607727,-48.3208184,2018-05-10 20:26:23,10837
350637,-18.9607727,-48.3208184,2018-05-10 20:41:23,10837
350638,-18.9607727,-48.3208184,2018-05-10 20:41:23,10837
350639,-18.9607727,-48.3208184,2018-05-10 20:56:23,10837
350640,-18.9607727,-48.3208184,2018-05-10 20:56:23,10837
350641,-18.9607727,-48.3208184,2018-05-10 21:11:23,10837
350642,-18.9607727,-48.3208184,2018-05-10 21:11:23,10837
350643,-18.9607727,-48.3208184,2018-05-10 21:26:23,10837
350644,-18.9607727,-48.3208184,2018-05-10 21:26:23,10837
350645,-18.9607727,-48.3208184,2018-05-10 21:41:23,10837
350646,-18.9607727,-48.3208184,2018-05-10 21:41:23,10837
350647,-18.9607727,-48.3208184,2018-05-10 21:56:23,10837
350648,-18.9607727,-48.3208184,2018-05-10 21:56:23,10837
350649,-18.9607727,-48.3208184,2018-05-10 22:11:23,10837
350650,-18.9607727,-48.3208184,2018-05-10 22:11:23,10837
350651,-18.9607727,-48.3208184,2018-05-10 22:26:23,10837
350652,-18.9607727,-48.3208184,2018-05-10 22:26:23,10837
350653,-18.9607727,-48.3208184,2018-05-10 22:41:23,10837
350654,-18.9607727,-48.3208184,2018-05-10 22:41:23,10837
350655,-18.9607727,-48.3208184,2018-05-10 22:56:23,10837
350656,-18.9607727,-48.3208184,2018-05-10 22:56:23,10837
350657,-18.9607727,-48.3208184,2018-05-10 23:11:23,10837
350658,-18.9607727,-48.3208184,2018-05-10 23:11:23,10837
350659,-18.9607727,-48.3208184,2018-05-10 23:26:23,10837
350660,-18.9607727,-48.3208184,2018-05-10 23:26:23,10837
350661,-18.9607727,-48.3208184,2018-05-10 23:41:23,10837
350662,-18.9607727,-48.3208184,2018-05-10 23:41:23,10837
350663,-18.9607727,-48.3208184,2018-05-11 00:50:18,10837
350664,-18.9607727,-48.3208184,2018-05-11 00:50:18,10837
350665,-18.9607727,-48.3208184,2018-05-11 02:42:46,10837
350666,-18.9607727,-48.3208184,2018-05-11 02:42:46,10837
350667,-18.9607727,-48.3208184,2018-05-11 05:55:58,10837
350668,-18.9607727,-48.3208184,2018-05-11 05:55:58,10837
350669,-18.9607727,-48.3208184,2018-05-11 06:10:58,10837
350670,-18.9607727,-48.3208184,2018-05-11 06:10:58,10837
350671,-18.9541452,-48.2931743,2018-05-11 06:25:58,10837
350672,-18.9541452,-48.2931743,2018-05-11 06:25:58,10837
350673,-18.9280762,-48.2789108,2018-05-11 06:40:58,10837
350674,-18.9280762,-48.2789108,2018-05-11 06:40:58,10837
350675,-18.9191443,-48.2773143,2018-05-11 06:55:58,10837
350676,-18.9191443,-48.2773143,2018-05-11 06:55:58,10837
350677,-18.9201499,-48.2770605,2018-05-11 07:10:58,10837
350678,-18.9201499,-48.2770605,2018-05-11 07:10:58,10837
350679,-18.9197528,-48.2771582,2018-05-11 07:25:58,10837
350680,-18.9197528,-48.2771582,2018-05-11 07:25:58,10837
350681,-18.9197528,-48.2771582,2018-05-11 07:40:58,10837
350682,-18.9197528,-48.2771582,2018-05-11 07:40:58,10837
350683,-18.9197528,-48.2771582,2018-05-11 07:55:58,10837
350684,-18.9197528,-48.2771582,2018-05-11 07:55:58,10837
350685,-18.9173792,-48.2770398,2018-05-11 08:10:58,10837
350686,-18.9173792,-48.2770398,2018-05-11 08:10:58,10837
350687,-18.9192865,-48.27657,2018-05-11 08:25:58,10837
350688,-18.9192865,-48.27657,2018-05-11 08:25:58,10837
350689,-18.9199624,-48.2772056,2018-05-11 08:40:58,10837
350690,-18.9199624,-48.2772056,2018-05-11 08:40:58,10837
350691,-18.9246972,-48.2818462,2018-05-11 08:55:58,10837
350692,-18.9246972,-48.2818462,2018-05-11 08:55:58,10837
350693,-18.9609133,-48.3215368,2018-05-11 09:10:58,10837
350694,-18.9609133,-48.3215368,2018-05-11 09:10:58,10837
350695,-18.9609133,-48.3215368,2018-05-11 09:25:58,10837
350696,-18.9609133,-48.3215368,2018-05-11 09:25:58,10837
350697,-18.9697584,-48.3541838,2018-05-11 09:40:58,10837
350698,-18.9697584,-48.3541838,2018-05-11 09:40:58,10837
350699,-18.9890366,-48.3752077,2018-05-11 09:55:58,10837
350700,-18.9890366,-48.3752077,2018-05-11 09:55:58,10837
350701,-18.9890366,-48.3752077,2018-05-11 10:10:58,10837
350702,-18.9890366,-48.3752077,2018-05-11 10:10:58,10837
350703,-18.9883499,-48.3758416,2018-05-11 10:25:58,10837
350704,-18.9883499,-48.3758416,2018-05-11 10:25:58,10837
350705,-18.9883499,-48.3758416,2018-05-11 10:40:58,10837
350706,-18.9883499,-48.3758416,2018-05-11 10:40:58,10837
350707,-18.9883499,-48.3758416,2018-05-11 10:55:58,10837
350708,-18.9883499,-48.3758416,2018-05-11 10:55:58,10837
350709,-18.9883499,-48.3758416,2018-05-11 11:10:58,10837
350710,-18.9899836,-48.3749626,2018-05-11 11:25:58,10837
350711,-18.9884265,-48.3758675,2018-05-11 11:40:58,10837
350712,-18.9884265,-48.3758675,2018-05-11 11:55:59,10837
350713,-18.9884265,-48.3758675,2018-05-11 12:10:59,10837
350714,-18.9884265,-48.3758675,2018-05-11 12:25:59,10837
350715,-18.9899836,-48.3749626,2018-05-11 12:40:59,10837
350716,-18.9884265,-48.3758675,2018-05-11 12:55:59,10837
350717,-18.9884203,-48.375883,2018-05-11 13:10:59,10837
350718,-18.9884203,-48.375883,2018-05-11 13:25:59,10837
350719,-18.988203,-48.3762865,2018-05-11 13:40:59,10837
351314,-18.988203,-48.3762865,2018-05-11 14:10:59,10837
351315,-18.983591,-48.3716124,2018-05-11 14:25:59,10837
351316,-18.9607081,-48.3216033,2018-05-11 14:40:59,10837
351317,-18.9607081,-48.3216033,2018-05-11 14:55:59,10837
351318,-18.9607081,-48.3216033,2018-05-11 15:10:59,10837
351319,-18.9607081,-48.3216033,2018-05-11 15:25:59,10837
351320,-18.9607081,-48.3216033,2018-05-11 15:40:59,10837
351321,-18.9607081,-48.3216033,2018-05-11 15:55:59,10837
351322,-18.9607081,-48.3216033,2018-05-11 16:10:59,10837
351323,-18.9607081,-48.3216033,2018-05-11 16:25:59,10837
351324,-18.9607081,-48.3216033,2018-05-11 16:40:59,10837
351325,-18.9607081,-48.3216033,2018-05-11 16:55:59,10837
351326,-18.9607081,-48.3216033,2018-05-11 17:10:59,10837
351327,-18.9588287,-48.3162513,2018-05-11 17:25:59,10837
351328,-18.9500752,-48.3125261,2018-05-11 17:40:59,10837
355613,-18.9500752,-48.3125261,2018-05-11 18:11:00,10837
355614,-18.9500752,-48.3125261,2018-05-11 18:26:00,10837
355615,-18.9500752,-48.3125261,2018-05-11 18:41:00,10837
355616,-18.9500752,-48.3125261,2018-05-11 18:56:00,10837
355617,-18.9607374,-48.3215674,2018-05-12 10:58:47,10837
355618,-18.9607374,-48.3215674,2018-05-12 11:13:47,10837
355619,-18.9882147,-48.3752232,2018-05-12 11:28:47,10837
355620,-18.9882147,-48.3752232,2018-05-12 11:43:47,10837
355621,-18.9884265,-48.3758675,2018-05-12 11:58:47,10837
355622,-18.9884265,-48.3758675,2018-05-12 12:13:47,10837
355623,-18.9884265,-48.3758675,2018-05-12 12:28:47,10837
355624,-18.9884265,-48.3758675,2018-05-12 12:43:47,10837
355625,-18.9884265,-48.3758675,2018-05-12 13:22:08,10837
355626,-18.9884265,-48.3758675,2018-05-12 13:37:08,10837
355627,-18.9884265,-48.3758675,2018-05-12 13:52:08,10837
355628,-18.9884265,-48.3758675,2018-05-12 14:07:08,10837
355629,-18.9884265,-48.3758675,2018-05-12 14:22:08,10837
355630,-18.9698684,-48.3540911,2018-05-12 14:37:08,10837
355928,-18.9502332,-48.2808011,2018-05-12 14:52:08,10837
355929,-18.9575994,-48.2771467,2018-05-12 15:07:08,10837
355930,-18.9575994,-48.2771467,2018-05-12 15:22:08,10837
355931,-18.9575994,-48.2771467,2018-05-12 15:37:09,10837
355932,-18.9570053,-48.2785812,2018-05-12 15:52:08,10837
355933,-18.9579015,-48.2775543,2018-05-12 16:07:09,10837
355934,-18.9321499,-48.2762625,2018-05-12 16:22:09,10837
355935,-18.918578,-48.2779897,2018-05-12 16:37:09,10837
355936,-18.918578,-48.2779897,2018-05-12 16:52:09,10837
355937,-18.92181,-48.2822807,2018-05-12 17:03:20,10837
355938,-18.92181,-48.2822807,2018-05-12 17:07:09,10837
355939,-18.92181,-48.2822807,2018-05-12 17:22:09,10837
355940,-18.9558277,-48.3073364,2018-05-12 17:37:09,10837
355941,-18.9608752,-48.3215203,2018-05-12 17:52:09,10837
355942,-18.9608752,-48.3215203,2018-05-12 18:07:09,10837
355943,-18.9608078,-48.3163747,2018-05-12 18:22:09,10837
355944,-18.9501822,-48.312302,2018-05-12 18:37:09,10837
356909,-18.9501822,-48.312302,2018-05-12 18:52:09,10837
356910,-18.9501822,-48.312302,2018-05-12 19:07:09,10837
356911,-18.9501822,-48.312302,2018-05-12 19:22:09,10837
356912,-18.9501822,-48.312302,2018-05-12 19:32:01,10837
356913,-18.9501822,-48.312302,2018-05-12 19:37:09,10837
356914,-18.9567183,-48.3081223,2018-05-12 19:52:09,10837
356915,-18.9609337,-48.3215345,2018-05-12 20:07:09,10837
356916,-18.9609337,-48.3215345,2018-05-12 20:22:09,10837
356917,-18.9609337,-48.3215345,2018-05-12 20:32:03,10837
356918,-18.9609337,-48.3215345,2018-05-12 20:37:09,10837
356919,-18.9609337,-48.3215345,2018-05-12 20:52:10,10837
356920,-18.9609337,-48.3215345,2018-05-12 21:07:10,10837
356921,-18.9607374,-48.3215674,2018-05-12 21:22:10,10837
356922,-18.9607374,-48.3215674,2018-05-12 21:37:10,10837
356923,-18.9607374,-48.3215674,2018-05-12 21:52:10,10837
356924,-18.9607374,-48.3215674,2018-05-12 22:07:10,10837
356925,-18.9607374,-48.3215674,2018-05-12 22:22:10,10837
356926,-18.9607374,-48.3215674,2018-05-12 22:37:10,10837
357919,-18.9607374,-48.3215674,2018-05-12 22:52:10,10837
357920,-18.9607374,-48.3215674,2018-05-12 23:07:10,10837
357921,-18.9607374,-48.3215674,2018-05-12 23:22:10,10837
357922,-18.9607374,-48.3215674,2018-05-12 23:37:10,10837
357923,-18.9607374,-48.3215674,2018-05-12 23:52:10,10837
357924,-18.9607374,-48.3215674,2018-05-13 00:07:10,10837
357925,-18.9607374,-48.3215674,2018-05-13 00:22:10,10837
357926,-18.9607374,-48.3215674,2018-05-13 01:14:50,10837
358857,-18.9607374,-48.3215674,2018-05-13 06:59:27,10837
359190,-18.9607374,-48.3215674,2018-05-13 07:46:57,10837
359191,-18.9607374,-48.3215674,2018-05-13 08:01:58,10837
359192,-18.9607374,-48.3215674,2018-05-13 08:16:58,10837
359193,-18.9576209,-48.3090628,2018-05-13 08:31:58,10837
359194,-18.9468973,-48.3075547,2018-05-13 08:46:58,10837
359195,-18.9469202,-48.3146376,2018-05-13 09:01:58,10837
359196,-18.9497807,-48.312344,2018-05-13 09:16:58,10837
359197,-18.9607461,-48.3215579,2018-05-13 09:31:58,10837
359198,-18.9504383,-48.3123645,2018-05-13 09:46:59,10837
359199,-18.9504383,-48.3123645,2018-05-13 10:01:59,10837
359200,-18.9504383,-48.3123645,2018-05-13 10:16:59,10837
359201,-18.9498464,-48.3121096,2018-05-13 10:31:59,10837
359202,-18.9498464,-48.3121096,2018-05-13 10:46:59,10837
359203,-18.9498464,-48.3121096,2018-05-13 11:01:59,10837
